imdb_title_id,year,colors
tt0109305,1994,"[{'color': '#d8d8cb', 'name': 'lightgray', 'value': 'Grey', 'percent': 10.8}, {'color': '#1071ab', 'name': 'darkcyan', 'value': 'Blue', 'percent': 23.25}, {'color': '#5e4a3d', 'name': 'darkolivegreen', 'value': 'Brown', 'percent': 15.29}, {'color': '#fad23e', 'name': 'sandybrown', 'value': 'Yellow', 'percent': 28.34}, {'color': '#ad9477', 'name': 'rosybrown', 'value': 'Brown', 'percent': 22.33}]"
tt0109306,1994,"[{'color': '#777289', 'name': 'slategray', 'value': 'Grey', 'percent': 34.93}, {'color': '#edd5d2', 'name': 'gainsboro', 'value': 'White', 'percent': 13.36}, {'color': '#533723', 'name': 'darkolivegreen', 'value': 'Brown', 'percent': 24.2}, {'color': '#ea9f7c', 'name': 'darksalmon', 'value': 'Orange', 'percent': 14.8}, {'color': '#be562b', 'name': 'sienna', 'value': 'Brown', 'percent': 12.71}]"
tt0109327,1994,"[{'color': '#190d0d', 'name': 'black', 'value': 'Black', 'percent': 7.95}, {'color': '#671e1b', 'name': 'maroon', 'value': 'Brown', 'percent': 27.93}, {'color': '#efcda9', 'name': 'wheat', 'value': 'Orange', 'percent': 13.14}, {'color': '#a29269', 'name': 'gray', 'value': 'Brown', 'percent': 43.13}, {'color': '#d7392d', 'name': 'crimson', 'value': 'Red', 'percent': 7.85}]"
tt0109340,1994,"[{'color': '#c7ad9d', 'name': 'tan', 'value': 'Brown', 'percent': 19.13}, {'color': '#2b2b2d', 'name': 'darkslategray', 'value': 'Black', 'percent': 13.28}, {'color': '#e8dacd', 'name': 'gainsboro', 'value': 'Grey', 'percent': 18.25}, {'color': '#937461', 'name': 'gray', 'value': 'Brown', 'percent': 17.92}, {'color': '#625245', 'name': 'darkolivegreen', 'value': 'Brown', 'percent': 31.41}]"
tt0109348,1994,"[{'color': '#d0927b', 'name': 'darksalmon', 'value': 'Brown', 'percent': 25.76}, {'color': '#d93534', 'name': 'crimson', 'value': 'Red', 'percent': 10.19}, {'color': '#633d36', 'name': 'darkolivegreen', 'value': 'Brown', 'percent': 13.77}, {'color': '#180d0e', 'name': 'black', 'value': 'Black', 'percent': 16.03}, {'color': '#f9f5f3', 'name': 'whitesmoke', 'value': 'White', 'percent': 34.25}]"
tt0109361,1994,"[{'color': '#322a5c', 'name': 'midnightblue', 'value': 'Blue', 'percent': 9.09}, {'color': '#8d9de3', 'name': 'cornflowerblue', 'value': 'Blue', 'percent': 24.34}, {'color': '#5e6ab1', 'name': 'steelblue', 'value': 'Blue', 'percent': 34.88}, {'color': '#f4ac94', 'name': 'burlywood', 'value': 'Orange', 'percent': 16.7}, {'color': '#e0dcf1', 'name': 'lavender', 'value': 'Grey', 'percent': 14.99}]"
tt0109369,1994,"[{'color': '#dcc3bf', 'name': 'thistle', 'value': 'Grey', 'percent': 14.73}, {'color': '#5b8b58', 'name': 'dimgray', 'value': 'Green', 'percent': 22.78}, {'color': '#74e2f2', 'name': 'skyblue', 'value': 'Blue', 'percent': 21.93}, {'color': '#262922', 'name': 'darkslategray', 'value': 'Black', 'percent': 22.89}, {'color': '#c07961', 'name': 'indianred', 'value': 'Brown', 'percent': 17.67}]"
tt0109370,1995,"[{'color': '#0d1734', 'name': 'black', 'value': 'Black', 'percent': 35.27}, {'color': '#efede8', 'name': 'linen', 'value': 'White', 'percent': 14.25}, {'color': '#928b8e', 'name': 'gray', 'value': 'Grey', 'percent': 5.19}, {'color': '#6b2b23', 'name': 'saddlebrown', 'value': 'Brown', 'percent': 35.14}, {'color': '#afa02c', 'name': 'darkgoldenrod', 'value': 'Green', 'percent': 10.15}]"
tt0109376,1994,"[{'color': '#85bbdf', 'name': 'skyblue', 'value': 'Blue', 'percent': 35.99}, {'color': '#d2e6f0', 'name': 'lavender', 'value': 'Blue', 'percent': 13.88}, {'color': '#252f38', 'name': 'darkslategray', 'value': 'Black', 'percent': 13.65}, {'color': '#d0b3a9', 'name': 'tan', 'value': 'Grey', 'percent': 14.44}, {'color': '#7a6366', 'name': 'dimgray', 'value': 'Grey', 'percent': 22.05}]"
tt0109402,1994,"[{'color': '#eea346', 'name': 'sandybrown', 'value': 'Orange', 'percent': 15.32}, {'color': '#83796c', 'name': 'gray', 'value': 'Grey', 'percent': 5.92}, {'color': '#f9e0b4', 'name': 'wheat', 'value': 'Orange', 'percent': 31.36}, {'color': '#c14422', 'name': 'firebrick', 'value': 'Red', 'percent': 21.21}, {'color': '#2e0706', 'name': 'black', 'value': 'Brown', 'percent': 26.19}]"
tt0109403,1994,"[{'color': '#29241e', 'name': 'black', 'value': 'Black', 'percent': 15.56}, {'color': '#4b6283', 'name': 'darkslateblue', 'value': 'Blue', 'percent': 11.73}, {'color': '#b47750', 'name': 'peru', 'value': 'Brown', 'percent': 31.12}, {'color': '#e6e1dc', 'name': 'gainsboro', 'value': 'White', 'percent': 31.07}, {'color': '#dcb68a', 'name': 'burlywood', 'value': 'Brown', 'percent': 10.53}]"
tt0109417,1994,"[{'color': '#374a7b', 'name': 'darkslateblue', 'value': 'Blue', 'percent': 25.73}, {'color': '#c88d79', 'name': 'rosybrown', 'value': 'Brown', 'percent': 12.07}, {'color': '#d2d3d9', 'name': 'lightgray', 'value': 'Grey', 'percent': 13.53}, {'color': '#743e37', 'name': 'saddlebrown', 'value': 'Brown', 'percent': 42.0}, {'color': '#080608', 'name': 'black', 'value': 'Black', 'percent': 6.67}]"
tt0109439,1994,"[{'color': '#e0af7f', 'name': 'burlywood', 'value': 'Brown', 'percent': 10.49}, {'color': '#82a1b4', 'name': 'lightslategray', 'value': 'Blue', 'percent': 15.16}, {'color': '#19161b', 'name': 'black', 'value': 'Black', 'percent': 23.84}, {'color': '#dce6dc', 'name': 'gainsboro', 'value': 'Grey', 'percent': 27.99}, {'color': '#90614f', 'name': 'sienna', 'value': 'Brown', 'percent': 22.52}]"
tt0109443,1994,"[{'color': '#1c1817', 'name': 'black', 'value': 'Black', 'percent': 37.91}, {'color': '#f5f3f3', 'name': 'whitesmoke', 'value': 'White', 'percent': 19.57}, {'color': '#89584c', 'name': 'sienna', 'value': 'Brown', 'percent': 15.95}, {'color': '#bc9580', 'name': 'rosybrown', 'value': 'Brown', 'percent': 16.39}, {'color': '#e1c8b2', 'name': 'wheat', 'value': 'Orange', 'percent': 10.18}]"
tt0109444,1994,"[{'color': '#4c3741', 'name': 'darkslategray', 'value': 'Brown', 'percent': 56.22}, {'color': '#171017', 'name': 'black', 'value': 'Black', 'percent': 17.1}, {'color': '#cd2e48', 'name': 'crimson', 'value': 'Red', 'percent': 8.78}, {'color': '#8a7f8a', 'name': 'gray', 'value': 'Grey', 'percent': 11.48}, {'color': '#ccc3cd', 'name': 'thistle', 'value': 'Grey', 'percent': 6.42}]"
tt0109445,1994,"[{'color': '#afaaa5', 'name': 'darkgray', 'value': 'Grey', 'percent': 68.88}, {'color': '#f9f6e4', 'name': 'oldlace', 'value': 'White', 'percent': 7.78}, {'color': '#eeb41b', 'name': 'goldenrod', 'value': 'Yellow', 'percent': 8.27}, {'color': '#68545a', 'name': 'dimgray', 'value': 'Grey', 'percent': 11.46}, {'color': '#151718', 'name': 'black', 'value': 'Black', 'percent': 3.61}]"
tt0109446,1994,"[{'color': '#2d2d2e', 'name': 'darkslategray', 'value': 'Black', 'percent': 20.38}, {'color': '#5e5a51', 'name': 'dimgray', 'value': 'Grey', 'percent': 54.29}, {'color': '#d8bea6', 'name': 'tan', 'value': 'Brown', 'percent': 11.35}, {'color': '#998775', 'name': 'gray', 'value': 'Grey', 'percent': 8.22}, {'color': '#111215', 'name': 'black', 'value': 'Black', 'percent': 5.77}]"
tt0109447,1994,"[{'color': '#ccd4df', 'name': 'lightgray', 'value': 'Grey', 'percent': 28.32}, {'color': '#e6b295', 'name': 'burlywood', 'value': 'Brown', 'percent': 12.73}, {'color': '#76563e', 'name': 'darkolivegreen', 'value': 'Brown', 'percent': 12.84}, {'color': '#27251b', 'name': 'black', 'value': 'Black', 'percent': 19.9}, {'color': '#968982', 'name': 'gray', 'value': 'Grey', 'percent': 26.22}]"
tt0109450,1994,"[{'color': '#526e66', 'name': 'dimgray', 'value': 'Grey', 'percent': 16.56}, {'color': '#06080b', 'name': 'black', 'value': 'Black', 'percent': 16.76}, {'color': '#54d4f2', 'name': 'mediumturquoise', 'value': 'Blue', 'percent': 9.82}, {'color': '#beb8ab', 'name': 'silver', 'value': 'Grey', 'percent': 26.88}, {'color': '#eef6f2', 'name': 'whitesmoke', 'value': 'Grey', 'percent': 29.98}]"
tt0109454,1994,"[{'color': '#180d0d', 'name': 'black', 'value': 'Black', 'percent': 40.52}, {'color': '#855547', 'name': 'sienna', 'value': 'Brown', 'percent': 17.51}, {'color': '#d5c7b4', 'name': 'silver', 'value': 'Grey', 'percent': 15.27}, {'color': '#4d2a25', 'name': 'darkslategray', 'value': 'Brown', 'percent': 18.1}, {'color': '#a08c81', 'name': 'rosybrown', 'value': 'Grey', 'percent': 8.59}]"
tt0109456,1994,"[{'color': '#50332a', 'name': 'darkolivegreen', 'value': 'Brown', 'percent': 43.96}, {'color': '#f2e2de', 'name': 'mistyrose', 'value': 'White', 'percent': 17.51}, {'color': '#0d0a0a', 'name': 'black', 'value': 'Black', 'percent': 17.05}, {'color': '#d79483', 'name': 'darksalmon', 'value': 'Brown', 'percent': 14.98}, {'color': '#a0604e', 'name': 'sienna', 'value': 'Brown', 'percent': 6.5}]"
tt0109480,1994,"[{'color': '#5a5a55', 'name': 'dimgray', 'value': 'Grey', 'percent': 21.3}, {'color': '#f6f0e6', 'name': 'linen', 'value': 'White', 'percent': 22.22}, {'color': '#282915', 'name': 'black', 'value': 'Grey', 'percent': 26.66}, {'color': '#dd996b', 'name': 'darksalmon', 'value': 'Brown', 'percent': 12.24}, {'color': '#c06130', 'name': 'chocolate', 'value': 'Brown', 'percent': 17.58}]"
tt0109484,1994,"[{'color': '#8a5921', 'name': 'saddlebrown', 'value': 'Brown', 'percent': 6.38}, {'color': '#0e0704', 'name': 'black', 'value': 'Black', 'percent': 15.45}, {'color': '#457c8f', 'name': 'steelblue', 'value': 'Blue', 'percent': 50.25}, {'color': '#d0aa6c', 'name': 'darkkhaki', 'value': 'Brown', 'percent': 9.62}, {'color': '#e9eadd', 'name': 'beige', 'value': 'Grey', 'percent': 18.29}]"
tt0109493,1994,"[{'color': '#211e1e', 'name': 'black', 'value': 'Black', 'percent': 49.86}, {'color': '#ddddda', 'name': 'gainsboro', 'value': 'Grey', 'percent': 24.93}, {'color': '#8b8380', 'name': 'gray', 'value': 'Grey', 'percent': 13.66}, {'color': '#514946', 'name': 'darkslategray', 'value': 'Grey', 'percent': 7.97}, {'color': '#f0e479', 'name': 'khaki', 'value': 'Yellow', 'percent': 3.59}]"
tt0109504,1994,"[{'color': '#77202f', 'name': 'brown', 'value': 'Brown', 'percent': 14.93}, {'color': '#5889a3', 'name': 'cadetblue', 'value': 'Blue', 'percent': 27.84}, {'color': '#dcc2a1', 'name': 'tan', 'value': 'Brown', 'percent': 19.45}, {'color': '#cc4952', 'name': 'indianred', 'value': 'Red', 'percent': 25.54}, {'color': '#1f204a', 'name': 'midnightblue', 'value': 'Blue', 'percent': 12.24}]"
tt0109506,1994,"[{'color': '#78787c', 'name': 'gray', 'value': 'Grey', 'percent': 9.14}, {'color': '#332d37', 'name': 'darkslategray', 'value': 'Grey', 'percent': 76.44}, {'color': '#0c0b0d', 'name': 'black', 'value': 'Black', 'percent': 1.69}, {'color': '#f3f6f9', 'name': 'whitesmoke', 'value': 'White', 'percent': 9.7}, {'color': '#bfc1c2', 'name': 'silver', 'value': 'Grey', 'percent': 3.02}]"
tt0109520,1994,"[{'color': '#433931', 'name': 'darkslategray', 'value': 'Grey', 'percent': 28.35}, {'color': '#f8f7f0', 'name': 'whitesmoke', 'value': 'White', 'percent': 25.42}, {'color': '#c0cdc3', 'name': 'silver', 'value': 'Grey', 'percent': 18.49}, {'color': '#82776c', 'name': 'gray', 'value': 'Grey', 'percent': 18.72}, {'color': '#ecd26a', 'name': 'khaki', 'value': 'Yellow', 'percent': 9.02}]"
tt0109578,1994,"[{'color': '#d5986f', 'name': 'darksalmon', 'value': 'Brown', 'percent': 41.91}, {'color': '#0b0a08', 'name': 'black', 'value': 'Black', 'percent': 14.95}, {'color': '#eee3d1', 'name': 'antiquewhite', 'value': 'Grey', 'percent': 19.32}, {'color': '#6c512d', 'name': 'darkolivegreen', 'value': 'Brown', 'percent': 18.81}, {'color': '#d41c14', 'name': 'firebrick', 'value': 'Red', 'percent': 5.0}]"
tt0109579,1994,"[{'color': '#030305', 'name': 'black', 'value': 'Black', 'percent': 11.29}, {'color': '#d1d7de', 'name': 'lightgray', 'value': 'Grey', 'percent': 12.44}, {'color': '#6d8daf', 'name': 'lightslategray', 'value': 'Blue', 'percent': 42.5}, {'color': '#38323d', 'name': 'darkslategray', 'value': 'Grey', 'percent': 25.72}, {'color': '#c2663a', 'name': 'chocolate', 'value': 'Brown', 'percent': 8.06}]"
tt0109593,1995,"[{'color': '#151516', 'name': 'black', 'value': 'Black', 'percent': 29.99}, {'color': '#ddbc7a', 'name': 'burlywood', 'value': 'Yellow', 'percent': 36.99}, {'color': '#36312e', 'name': 'darkslategray', 'value': 'Grey', 'percent': 13.08}, {'color': '#7c5139', 'name': 'sienna', 'value': 'Brown', 'percent': 11.67}, {'color': '#c27e3b', 'name': 'peru', 'value': 'Brown', 'percent': 8.26}]"
tt0109635,1994,"[{'color': '#ece7e0', 'name': 'beige', 'value': 'White', 'percent': 54.7}, {'color': '#22170f', 'name': 'black', 'value': 'Brown', 'percent': 5.43}, {'color': '#95683d', 'name': 'sienna', 'value': 'Brown', 'percent': 7.38}, {'color': '#52321b', 'name': 'darkolivegreen', 'value': 'Brown', 'percent': 12.13}, {'color': '#beaf8e', 'name': 'tan', 'value': 'Grey', 'percent': 20.36}]"
tt0109642,1995,"[{'color': '#e7ccac', 'name': 'wheat', 'value': 'Orange', 'percent': 42.69}, {'color': '#51453c', 'name': 'darkslategray', 'value': 'Grey', 'percent': 21.01}, {'color': '#d59f67', 'name': 'darksalmon', 'value': 'Brown', 'percent': 22.61}, {'color': '#272423', 'name': 'darkslategray', 'value': 'Black', 'percent': 4.92}, {'color': '#976b4f', 'name': 'sienna', 'value': 'Brown', 'percent': 8.76}]"
tt0109675,1994,"[{'color': '#858589', 'name': 'gray', 'value': 'Grey', 'percent': 10.96}, {'color': '#c86d49', 'name': 'indianred', 'value': 'Brown', 'percent': 5.45}, {'color': '#15141a', 'name': 'black', 'value': 'Black', 'percent': 14.74}, {'color': '#c5c9d5', 'name': 'lightgray', 'value': 'Grey', 'percent': 59.44}, {'color': '#554343', 'name': 'darkslategray', 'value': 'Brown', 'percent': 9.42}]"
tt0109676,1994,"[{'color': '#f1e4de', 'name': 'antiquewhite', 'value': 'White', 'percent': 31.77}, {'color': '#792429', 'name': 'saddlebrown', 'value': 'Brown', 'percent': 36.9}, {'color': '#cd7034', 'name': 'chocolate', 'value': 'Orange', 'percent': 17.06}, {'color': '#b03531', 'name': 'brown', 'value': 'Red', 'percent': 9.57}, {'color': '#e2b744', 'name': 'sandybrown', 'value': 'Yellow', 'percent': 4.71}]"
tt0109707,1994,"[{'color': '#010101', 'name': 'black', 'value': 'Black', 'percent': 75.76}, {'color': '#f3f3f3', 'name': 'whitesmoke', 'value': 'White', 'percent': 8.25}, {'color': '#646464', 'name': 'dimgray', 'value': 'Grey', 'percent': 5.64}, {'color': '#a2a2a2', 'name': 'darkgray', 'value': 'Grey', 'percent': 3.9}, {'color': '#303030', 'name': 'darkslategray', 'value': 'Grey', 'percent': 6.44}]"
tt0109731,1994,"[{'color': '#c8996e', 'name': 'darkkhaki', 'value': 'Brown', 'percent': 10.61}, {'color': '#c9c0b7', 'name': 'silver', 'value': 'Grey', 'percent': 25.44}, {'color': '#af4928', 'name': 'sienna', 'value': 'Brown', 'percent': 25.15}, {'color': '#392a16', 'name': 'darkslategray', 'value': 'Brown', 'percent': 19.38}, {'color': '#edeee9', 'name': 'linen', 'value': 'White', 'percent': 19.42}]"
tt0109758,1994,"[{'color': '#122224', 'name': 'black', 'value': 'Black', 'percent': 11.4}, {'color': '#43b0d6', 'name': 'mediumturquoise', 'value': 'Blue', 'percent': 12.28}, {'color': '#d3e7f3', 'name': 'lavender', 'value': 'Blue', 'percent': 22.94}, {'color': '#ccb092', 'name': 'tan', 'value': 'Brown', 'percent': 36.93}, {'color': '#5e7272', 'name': 'dimgray', 'value': 'Grey', 'percent': 16.44}]"
tt0109783,1994,"[{'color': '#adbfd6', 'name': 'lightsteelblue', 'value': 'Blue', 'percent': 34.43}, {'color': '#c49d85', 'name': 'rosybrown', 'value': 'Brown', 'percent': 22.08}, {'color': '#dbe1ec', 'name': 'gainsboro', 'value': 'Grey', 'percent': 15.3}, {'color': '#30241e', 'name': 'darkslategray', 'value': 'Brown', 'percent': 16.89}, {'color': '#8a5a4a', 'name': 'sienna', 'value': 'Brown', 'percent': 11.3}]"
tt0109785,1994,"[{'color': '#faf7f2', 'name': 'whitesmoke', 'value': 'White', 'percent': 20.87}, {'color': '#998176', 'name': 'gray', 'value': 'Brown', 'percent': 30.17}, {'color': '#6a5041', 'name': 'darkolivegreen', 'value': 'Brown', 'percent': 15.0}, {'color': '#d2b9a9', 'name': 'tan', 'value': 'Grey', 'percent': 18.4}, {'color': '#312820', 'name': 'darkslategray', 'value': 'Brown', 'percent': 15.56}]"
tt0109813,1994,"[{'color': '#2f2221', 'name': 'darkslategray', 'value': 'Brown', 'percent': 19.08}, {'color': '#4378aa', 'name': 'steelblue', 'value': 'Blue', 'percent': 20.02}, {'color': '#8a6250', 'name': 'dimgray', 'value': 'Brown', 'percent': 24.41}, {'color': '#c3c6c4', 'name': 'silver', 'value': 'Grey', 'percent': 22.5}, {'color': '#caa16e', 'name': 'darkkhaki', 'value': 'Brown', 'percent': 14.0}]"
tt0109816,1994,"[{'color': '#85614e', 'name': 'dimgray', 'value': 'Brown', 'percent': 45.27}, {'color': '#e59869', 'name': 'darksalmon', 'value': 'Brown', 'percent': 14.36}, {'color': '#8f94a4', 'name': 'lightslategray', 'value': 'Grey', 'percent': 10.8}, {'color': '#231d18', 'name': 'black', 'value': 'Black', 'percent': 6.75}, {'color': '#ecd2bf', 'name': 'wheat', 'value': 'Orange', 'percent': 22.82}]"
tt0109830,1994,"[{'color': '#9c8e90', 'name': 'rosybrown', 'value': 'Grey', 'percent': 4.81}, {'color': '#fdfdfd', 'name': 'white', 'value': 'White', 'percent': 5.57}, {'color': '#cec5c6', 'name': 'silver', 'value': 'Grey', 'percent': 9.08}, {'color': '#7f5553', 'name': 'dimgray', 'value': 'Brown', 'percent': 75.26}, {'color': '#473943', 'name': 'darkslategray', 'value': 'Grey', 'percent': 5.28}]"
tt0109831,1994,"[{'color': '#eccaca', 'name': 'pink', 'value': 'Pink', 'percent': 73.03}, {'color': '#47281d', 'name': 'darkslategray', 'value': 'Brown', 'percent': 9.12}, {'color': '#fdfcfb', 'name': 'snow', 'value': 'White', 'percent': 5.47}, {'color': '#975747', 'name': 'sienna', 'value': 'Brown', 'percent': 5.21}, {'color': '#d89c7c', 'name': 'darksalmon', 'value': 'Brown', 'percent': 7.16}]"
tt0109836,1994,"[{'color': '#060709', 'name': 'black', 'value': 'Black', 'percent': 69.81}, {'color': '#c5d9e0', 'name': 'lightgray', 'value': 'Blue', 'percent': 9.92}, {'color': '#1574a4', 'name': 'darkcyan', 'value': 'Blue', 'percent': 5.44}, {'color': '#6fa8c2', 'name': 'cadetblue', 'value': 'Blue', 'percent': 7.86}, {'color': '#224253', 'name': 'darkslategray', 'value': 'Grey', 'percent': 6.97}]"
tt0109838,1993,"[{'color': '#bd942d', 'name': 'peru', 'value': 'Yellow', 'percent': 23.14}, {'color': '#13140c', 'name': 'black', 'value': 'Black', 'percent': 16.73}, {'color': '#53424f', 'name': 'darkslategray', 'value': 'Grey', 'percent': 19.27}, {'color': '#f8f7f5', 'name': 'whitesmoke', 'value': 'White', 'percent': 33.79}, {'color': '#9a9793', 'name': 'darkgray', 'value': 'Grey', 'percent': 7.07}]"
tt0109842,1994,"[{'color': '#794831', 'name': 'saddlebrown', 'value': 'Brown', 'percent': 18.5}, {'color': '#10182e', 'name': 'black', 'value': 'Black', 'percent': 22.21}, {'color': '#3787ac', 'name': 'steelblue', 'value': 'Blue', 'percent': 20.3}, {'color': '#e9e6e4', 'name': 'gainsboro', 'value': 'White', 'percent': 30.76}, {'color': '#b69f85', 'name': 'rosybrown', 'value': 'Brown', 'percent': 8.23}]"
tt0109891,1994,"[{'color': '#d8af8b', 'name': 'tan', 'value': 'Brown', 'percent': 58.3}, {'color': '#5d4731', 'name': 'darkolivegreen', 'value': 'Brown', 'percent': 10.46}, {'color': '#f7f5f6', 'name': 'whitesmoke', 'value': 'White', 'percent': 7.64}, {'color': '#d66924', 'name': 'chocolate', 'value': 'Orange', 'percent': 6.34}, {'color': '#8a7f77', 'name': 'gray', 'value': 'Grey', 'percent': 17.26}]"
tt0109913,1994,"[{'color': '#beced0', 'name': 'silver', 'value': 'Grey', 'percent': 52.77}, {'color': '#0e3b39', 'name': 'darkslategray', 'value': 'Green', 'percent': 11.56}, {'color': '#0e81ae', 'name': 'darkcyan', 'value': 'Blue', 'percent': 6.53}, {'color': '#f7f5eb', 'name': 'linen', 'value': 'White', 'percent': 13.74}, {'color': '#749fad', 'name': 'cadetblue', 'value': 'Blue', 'percent': 15.4}]"
tt0109920,1994,"[{'color': '#8da0b4', 'name': 'darkgray', 'value': 'Grey', 'percent': 30.5}, {'color': '#0e2f47', 'name': 'darkslategray', 'value': 'Blue', 'percent': 19.97}, {'color': '#edf2f5', 'name': 'whitesmoke', 'value': 'Grey', 'percent': 13.39}, {'color': '#5c6666', 'name': 'dimgray', 'value': 'Grey', 'percent': 16.61}, {'color': '#095580', 'name': 'teal', 'value': 'Blue', 'percent': 19.53}]"
tt0109936,1994,"[{'color': '#594565', 'name': 'dimgray', 'value': 'Purple', 'percent': 11.9}, {'color': '#ad6d4e', 'name': 'indianred', 'value': 'Brown', 'percent': 12.46}, {'color': '#b8a8a0', 'name': 'darkgray', 'value': 'Grey', 'percent': 50.17}, {'color': '#2e1819', 'name': 'black', 'value': 'Brown', 'percent': 11.25}, {'color': '#eeeaf1', 'name': 'lavender', 'value': 'Grey', 'percent': 14.22}]"
tt0109951,1994,"[{'color': '#715340', 'name': 'darkolivegreen', 'value': 'Brown', 'percent': 35.53}, {'color': '#cca082', 'name': 'tan', 'value': 'Brown', 'percent': 11.04}, {'color': '#251b18', 'name': 'black', 'value': 'Black', 'percent': 12.17}, {'color': '#cdd7e1', 'name': 'lightgray', 'value': 'Grey', 'percent': 8.04}, {'color': '#ce5d30', 'name': 'chocolate', 'value': 'Orange', 'percent': 33.21}]"
tt0110005,1994,"[{'color': '#f8f6f8', 'name': 'whitesmoke', 'value': 'White', 'percent': 65.06}, {'color': '#2d3046', 'name': 'darkslategray', 'value': 'Grey', 'percent': 6.67}, {'color': '#7a89b8', 'name': 'lightslategray', 'value': 'Blue', 'percent': 8.5}, {'color': '#bcc3dc', 'name': 'lightsteelblue', 'value': 'Blue', 'percent': 8.52}, {'color': '#4f5780', 'name': 'darkslateblue', 'value': 'Blue', 'percent': 11.25}]"
tt0110044,1994,"[{'color': '#502e2f', 'name': 'darkslategray', 'value': 'Brown', 'percent': 23.12}, {'color': '#d8cdc4', 'name': 'lightgray', 'value': 'Grey', 'percent': 7.74}, {'color': '#417eba', 'name': 'steelblue', 'value': 'Blue', 'percent': 25.8}, {'color': '#cfa070', 'name': 'darksalmon', 'value': 'Brown', 'percent': 17.79}, {'color': '#9b574c', 'name': 'sienna', 'value': 'Brown', 'percent': 25.55}]"
tt0110064,1994,"[{'color': '#ceb48b', 'name': 'tan', 'value': 'Brown', 'percent': 23.54}, {'color': '#6d7b75', 'name': 'dimgray', 'value': 'Grey', 'percent': 7.14}, {'color': '#a4502b', 'name': 'sienna', 'value': 'Brown', 'percent': 53.99}, {'color': '#2a1a0e', 'name': 'black', 'value': 'Brown', 'percent': 4.24}, {'color': '#f9cc09', 'name': 'gold', 'value': 'Yellow', 'percent': 11.08}]"
tt0110066,1995,"[{'color': '#ccd3d8', 'name': 'lightgray', 'value': 'Grey', 'percent': 11.62}, {'color': '#97544f', 'name': 'sienna', 'value': 'Brown', 'percent': 14.07}, {'color': '#d29d7f', 'name': 'darksalmon', 'value': 'Brown', 'percent': 29.53}, {'color': '#2e2929', 'name': 'darkslategray', 'value': 'Black', 'percent': 34.37}, {'color': '#f0f3f2', 'name': 'whitesmoke', 'value': 'White', 'percent': 10.4}]"
tt0110074,1994,"[{'color': '#ccc5c2', 'name': 'silver', 'value': 'Grey', 'percent': 53.54}, {'color': '#1d1214', 'name': 'black', 'value': 'Black', 'percent': 11.44}, {'color': '#8f8280', 'name': 'gray', 'value': 'Grey', 'percent': 8.4}, {'color': '#f2eeed', 'name': 'linen', 'value': 'White', 'percent': 11.5}, {'color': '#574242', 'name': 'darkslategray', 'value': 'Brown', 'percent': 15.12}]"
tt0110081,1994,"[{'color': '#d6723a', 'name': 'peru', 'value': 'Orange', 'percent': 9.33}, {'color': '#4c1a14', 'name': 'maroon', 'value': 'Brown', 'percent': 10.38}, {'color': '#8f2e20', 'name': 'brown', 'value': 'Brown', 'percent': 18.92}, {'color': '#3a3f52', 'name': 'darkslategray', 'value': 'Grey', 'percent': 47.77}, {'color': '#0a0403', 'name': 'black', 'value': 'Black', 'percent': 13.6}]"
tt0110091,1994,"[{'color': '#eeeae2', 'name': 'linen', 'value': 'White', 'percent': 22.6}, {'color': '#4e3f30', 'name': 'darkolivegreen', 'value': 'Brown', 'percent': 17.32}, {'color': '#110d09', 'name': 'black', 'value': 'Black', 'percent': 15.78}, {'color': '#ceb176', 'name': 'darkkhaki', 'value': 'Brown', 'percent': 15.47}, {'color': '#8a7355', 'name': 'dimgray', 'value': 'Brown', 'percent': 28.82}]"
tt0110093,1994,"[{'color': '#f4f2f3', 'name': 'whitesmoke', 'value': 'White', 'percent': 18.21}, {'color': '#251518', 'name': 'black', 'value': 'Brown', 'percent': 29.57}, {'color': '#c90a2b', 'name': 'crimson', 'value': 'Red', 'percent': 17.28}, {'color': '#413366', 'name': 'darkslateblue', 'value': 'Purple', 'percent': 27.04}, {'color': '#c0957a', 'name': 'rosybrown', 'value': 'Brown', 'percent': 7.91}]"
tt0110097,1994,"[{'color': '#bb9276', 'name': 'rosybrown', 'value': 'Brown', 'percent': 22.93}, {'color': '#1974a7', 'name': 'darkcyan', 'value': 'Blue', 'percent': 11.99}, {'color': '#17a4db', 'name': 'dodgerblue', 'value': 'Blue', 'percent': 31.68}, {'color': '#d2d9dc', 'name': 'gainsboro', 'value': 'Grey', 'percent': 24.52}, {'color': '#302b29', 'name': 'darkslategray', 'value': 'Black', 'percent': 8.88}]"
tt0110099,1994,"[{'color': '#120f09', 'name': 'black', 'value': 'Black', 'percent': 13.64}, {'color': '#6f4720', 'name': 'saddlebrown', 'value': 'Brown', 'percent': 18.12}, {'color': '#f5ecd7', 'name': 'antiquewhite', 'value': 'White', 'percent': 17.25}, {'color': '#b17535', 'name': 'peru', 'value': 'Brown', 'percent': 36.43}, {'color': '#d9be83', 'name': 'burlywood', 'value': 'Yellow', 'percent': 14.56}]"
